Event,Macropulse,Width,Timestamp,Material Thickness
20065,2006.551,8.01,47100.0,NaN
20066,2006.651,8.11,42300.0,NaN
20067,2006.751,8.35,41500.0,NaN
20068,2006.851,8.2,44500.0,NaN
20069,2006.951,8.11,46900.0,NaN
20070,2007.051,8.04,47800.0,NaN
20071,2007.151,7.8,44400.0,NaN
20072,2007.251,8.13,49600.0,NaN
20073,2007.351,8.13,49100.0,NaN
20074,2007.451,8.52,43600.0,NaN
20075,2007.551,8.33,47100.0,NaN
20076,2007.651,8.07,44600.0,NaN
20077,2007.751,8.2,46100.0,NaN
20078,2007.851,8.07,46000.0,NaN
20079,2007.951,8.33,46600.0,NaN
20080,2008.051,8.34,45600.0,NaN
20081,2008.151,8.05,51100.0,NaN
20082,2008.251,7.98,42000.0,NaN
20083,2008.351,8.17,48100.0,NaN
20084,2008.451,7.81,43600.0,NaN
20085,2008.551,8.16,47700.0,NaN
20086,2008.651,8.31,43600.0,NaN
20087,2008.75,8.06,46000.0,NaN
20088,2008.85,7.88,46000.0,NaN
20089,2008.95,8.19,44800.0,NaN
20090,2009.05,7.94,40900.0,NaN
20091,2009.15,7.78,44100.0,NaN
20092,2009.25,7.94,47600.0,NaN
20093,2009.35,8.13,47900.0,NaN
20094,2009.411,8.13,42800.0,NaN
20095,2009.55,8.44,48300.0,NaN
20096,2009.65,8.27,45300.0,NaN
20097,2009.75,8.07,44600.0,NaN
20098,2009.85,8.31,46600.0,NaN
20099,2009.95,8.12,45500.0,NaN
20100,2010.05,8.03,45500.0,NaN
20101,2010.15,8.14,44200.0,NaN
20102,2010.25,8.17,44900.0,NaN
20103,2010.35,7.87,47700.0,NaN
20104,2010.45,8.08,42800.0,NaN
20105,2010.55,8.27,49300.0,NaN
20106,2010.65,8.33,45200.0,NaN
20107,2010.75,8.14,41200.0,NaN
20108,2010.85,8.27,45500.0,NaN
20109,2010.95,8.08,44700.0,NaN
20110,2011.05,8.28,45600.0,NaN
20111,2011.15,8.13,46700.0,NaN
20112,2011.25,7.82,46600.0,NaN
20113,2011.35,7.95,45700.0,NaN
20114,2011.45,8.25,46100.0,NaN
20115,2011.55,8.07,46400.0,NaN
20116,2011.65,8.08,45700.0,NaN
20117,2011.75,8.08,44800.0,NaN
20118,2011.85,8.22,44600.0,NaN
20119,2011.95,8.07,46000.0,NaN
20120,2012.05,8.3,46900.0,NaN
20121,2012.15,7.99,45500.0,NaN
20122,2012.25,7.87,42800.0,NaN
20123,2012.35,8.3,46200.0,NaN
20124,2012.45,8.2,45800.0,NaN
20125,2012.55,8.14,43100.0,NaN
20126,2012.65,8.28,46300.0,NaN
20127,2012.75,7.93,44200.0,NaN
20128,2012.85,7.94,43300.0,NaN
20129,2012.95,8.21,50100.0,NaN
20130,2013.05,8.28,47400.0,NaN
20131,2013.15,7.87,46600.0,NaN
20132,2013.25,8.05,43200.0,NaN
20133,2013.35,8.01,50000.0,NaN
20134,2013.45,7.74,43700.0,NaN
20135,2013.55,8.28,45200.0,NaN
20136,2013.65,7.86,45700.0,NaN
20137,2013.75,8.34,44800.0,NaN
20138,2013.85,7.88,46500.0,NaN
20139,2013.95,8.39,47300.0,NaN
20140,2014.05,8.19,43000.0,NaN
20141,2014.15,7.99,46100.0,NaN
20142,2014.25,8.32,45200.0,NaN
20143,2014.35,7.92,43200.0,NaN
20144,2014.45,8.16,44400.0,NaN
20145,2014.55,8.08,41500.0,NaN
20146,2014.65,8.31,46900.0,NaN
20147,2014.75,8.19,46800.0,NaN
20148,2014.851,8.22,45500.0,NaN
20149,2014.951,8.35,48500.0,NaN
20150,2015.051,8.32,46900.0,NaN
20151,2015.151,8.11,43400.0,NaN
20152,2015.251,8.2,45100.0,NaN
20153,2015.351,8.13,46200.0,NaN
20154,2015.451,8.23,42200.0,NaN
20155,2015.478,8.15,48400.0,NaN
20156,2015.651,7.99,46300.0,NaN
20157,2015.751,8.02,49000.0,NaN
20158,2015.851,8.18,44200.0,NaN
20159,2015.951,8.18,44800.0,NaN
20160,2016.051,8.14,44900.0,NaN
20161,2016.151,8.08,43300.0,NaN
20162,2016.251,7.85,44600.0,NaN
20163,2016.351,8.35,48500.0,NaN
20164,2016.451,8.46,47000.0,NaN
20165,2016.551,8.27,44500.0,NaN
20166,2016.583,8.03,45900.0,NaN
20167,2016.751,8.08,45500.0,NaN
20168,2016.851,8.36,47300.0,NaN
20169,2016.951,7.99,46800.0,NaN
20170,2017.051,8.3,47000.0,NaN
20171,2017.151,8.23,46200.0,NaN
20172,2017.251,7.81,42600.0,NaN
20173,2017.351,8.01,47000.0,NaN
20174,2017.451,8.18,46600.0,NaN
20175,2017.551,8.16,49200.0,NaN
20176,2017.651,7.93,45100.0,NaN
20177,2017.751,8.09,47100.0,NaN
20178,2017.851,8.25,46000.0,NaN
20179,2017.951,8.34,45600.0,NaN
20180,2018.051,8.07,45500.0,NaN
20181,2018.151,8.47,51000.0,NaN
20182,2018.251,8.29,47100.0,NaN
20183,2018.351,8.26,47800.0,NaN
20184,2018.451,7.96,44900.0,NaN
20185,2018.551,8.31,49400.0,NaN
20186,2018.651,7.81,43000.0,NaN
20187,2018.751,8.22,48400.0,NaN
20188,2018.851,8.23,44500.0,NaN
20189,2018.951,8.19,47500.0,NaN
20190,2019.05,8.06,49200.0,NaN
20191,2019.151,8.25,44100.0,NaN
20192,2019.251,7.93,48000.0,NaN
20193,2019.351,8.27,47900.0,NaN
20194,2019.451,8.01,50600.0,NaN
20195,2019.551,8.19,46600.0,NaN
20196,2019.651,8.35,45800.0,NaN
20197,2019.751,8.3,49300.0,NaN
20198,2019.851,8.03,45600.0,NaN
20199,2019.951,8.2,45100.0,NaN
20200,2020.051,8.13,44000.0,NaN
20201,2020.151,8.03,44400.0,NaN
20202,2020.251,8.21,43700.0,NaN
20203,2020.351,7.92,45100.0,NaN
20204,2020.451,8.24,47700.0,NaN
20205,2020.551,8.22,47300.0,NaN
20206,2020.651,8.16,44800.0,NaN
20207,2020.751,8.18,43200.0,NaN
20208,2020.851,8.1,41600.0,NaN
20209,2020.95,8.05,43100.0,NaN
20210,2021.05,8.35,48200.0,NaN
20211,2021.15,8.09,46500.0,NaN
20212,2021.25,8.27,46300.0,NaN
20213,2021.35,8.01,45800.0,NaN
20214,2021.45,7.95,46200.0,NaN
20215,2021.55,8.27,45800.0,NaN
20216,2021.65,8.39,44400.0,NaN
20217,2021.75,8.0,44100.0,NaN
20218,2021.769,8.18,48300.0,NaN
20219,2021.95,8.29,48400.0,NaN
20220,2022.05,8.09,45000.0,NaN
20221,2022.15,8.29,46700.0,NaN
20222,2022.25,8.04,44200.0,NaN
20223,2022.35,7.98,47900.0,NaN
20224,2022.45,7.99,43200.0,NaN
20225,2022.55,7.99,48700.0,NaN
20226,2022.65,8.09,47600.0,NaN
20227,2022.75,7.89,46500.0,NaN
20228,2022.85,8.12,49800.0,NaN
20229,2022.95,8.14,48600.0,NaN
20230,2023.05,8.15,46200.0,NaN
20231,2023.15,8.09,45400.0,NaN
20232,2023.25,8.23,45600.0,NaN
20233,2023.35,8.32,45500.0,NaN
20234,2023.45,8.01,45700.0,NaN
20235,2023.55,8.18,47000.0,NaN
20236,2023.65,8.31,48900.0,NaN
20237,2023.75,8.19,46200.0,NaN
20238,2023.85,8.15,48400.0,NaN
20239,2023.95,8.15,42400.0,NaN
20240,2024.005,8.06,45500.0,NaN
20241,2024.15,8.39,44700.0,NaN
20242,2024.25,8.34,47800.0,NaN
20243,2024.35,8.06,44600.0,NaN
20244,2024.45,7.72,46000.0,NaN
20245,2024.55,8.13,50000.0,NaN
20246,2024.65,8.1,42800.0,NaN
20247,2024.75,7.96,44700.0,NaN
20248,2024.85,8.17,46700.0,NaN
20249,2024.95,8.12,45700.0,NaN
20250,2025.05,8.11,45100.0,NaN
20251,2025.15,8.04,44800.0,NaN
20252,2025.25,8.01,42700.0,NaN
20253,2025.35,8.06,46200.0,NaN
20254,2025.45,8.0,47200.0,NaN
20255,2025.55,7.96,44000.0,NaN
20256,2025.65,8.08,42600.0,NaN
20257,2025.75,8.14,44800.0,NaN
20258,2025.85,7.93,48200.0,NaN
20259,2025.95,8.23,48400.0,NaN
20260,2026.05,8.08,44400.0,NaN
20261,2026.15,8.02,45400.0,NaN
20262,2026.25,8.33,46000.0,NaN
20263,2026.35,8.03,43600.0,NaN
20264,2026.45,8.18,48800.0,NaN
20265,2026.55,7.92,44800.0,NaN
20266,2026.65,8.41,44200.0,NaN
20267,2026.75,8.32,47300.0,NaN
20268,2026.85,8.01,47100.0,NaN
20269,2026.95,8.23,47200.0,NaN
20270,2027.05,8.12,41600.0,NaN
20271,2027.15,8.19,47300.0,NaN
20272,2027.25,8.15,40700.0,NaN
20273,2027.35,8.12,44000.0,NaN
20274,2027.45,8.09,46500.0,NaN
20275,2027.55,8.26,46200.0,NaN
20276,2027.65,8.19,47100.0,NaN
20277,2027.75,8.02,45400.0,NaN
20278,2027.85,8.36,45800.0,NaN
20279,2027.95,8.06,43700.0,NaN
20280,2028.05,8.01,41200.0,NaN
20281,2028.15,8.36,45400.0,NaN
20282,2028.25,8.31,47200.0,NaN
20283,2028.35,8.09,44300.0,NaN
20284,2028.45,7.97,45100.0,NaN
20285,2028.55,8.31,47000.0,NaN
20286,2028.65,8.3,45400.0,NaN
20287,2028.75,8.08,48400.0,NaN
20288,2028.85,8.11,51000.0,NaN
20289,2028.95,8.29,49200.0,NaN
20290,2029.05,8.43,47600.0,NaN
20291,2029.15,8.22,46100.0,NaN
20292,2029.25,7.89,47100.0,NaN
20293,2029.35,7.97,45500.0,NaN
20294,2029.451,8.04,45800.0,NaN
20295,2029.551,7.99,44000.0,NaN
20296,2029.651,7.86,46100.0,NaN
20297,2029.751,8.24,47500.0,NaN
20298,2029.851,8.17,45100.0,NaN
20299,2029.951,8.07,46500.0,NaN
20300,2030.051,8.15,46900.0,NaN
20301,2030.151,7.94,42200.0,NaN
20302,2030.251,8.12,44900.0,NaN
20303,2030.351,8.22,48100.0,NaN
20304,2030.451,8.2,45600.0,NaN
20305,2030.551,8.17,48400.0,NaN
20306,2030.651,8.39,49400.0,NaN
20307,2030.751,8.27,45100.0,NaN
20308,2030.851,8.26,47900.0,NaN
20309,2030.951,8.32,44600.0,NaN
20310,2031.051,8.38,46300.0,NaN
20311,2031.151,8.04,46600.0,NaN
20312,2031.251,7.97,44400.0,NaN
20313,2031.351,7.98,46800.0,NaN
20314,2031.451,7.98,44000.0,NaN
20315,2031.551,8.07,43500.0,NaN
20316,2031.651,8.43,48500.0,NaN
20317,2031.751,8.14,47600.0,NaN
20318,2031.851,8.12,50000.0,NaN
20319,2031.951,8.07,45400.0,NaN
20320,2032.051,8.18,48900.0,NaN
20321,2032.151,8.29,47300.0,NaN
20322,2032.251,8.22,48600.0,NaN
20323,2032.351,7.94,46800.0,NaN
20324,2032.451,8.03,50000.0,NaN
20325,2032.551,8.08,47700.0,NaN
20326,2032.651,8.22,43400.0,NaN
20327,2032.751,8.24,47000.0,NaN
20328,2032.851,8.27,47600.0,NaN
20329,2032.951,8.22,49300.0,NaN
20330,2033.051,8.21,47700.0,NaN
20331,2033.15,8.15,47200.0,NaN
20332,2033.25,8.02,42400.0,NaN
20333,2033.35,8.4,49000.0,NaN
20334,2033.45,7.97,44200.0,NaN
20335,2033.55,8.5,50000.0,NaN
20336,2033.65,8.23,49700.0,NaN
20337,2033.75,8.48,47300.0,NaN
20338,2033.85,8.26,48600.0,NaN
20339,2033.95,7.98,44800.0,NaN
20340,2034.05,8.09,46200.0,NaN
20341,2034.15,8.15,48200.0,NaN
20342,2034.25,8.15,43500.0,NaN
20343,2034.35,8.25,46700.0,NaN
20344,2034.45,8.09,48300.0,NaN
20345,2034.55,8.21,49800.0,NaN
20346,2034.65,8.07,48900.0,NaN
20347,2034.734,7.99,43200.0,NaN
20348,2034.85,8.07,50200.0,NaN
20349,2034.95,7.96,47500.0,NaN
20350,2035.05,8.27,48800.0,NaN
20351,2035.15,8.32,48000.0,NaN
20352,2035.25,7.91,45200.0,NaN
20353,2035.35,8.34,49700.0,NaN
20354,2035.45,8.16,47700.0,NaN
20355,2035.55,8.05,45300.0,NaN
20356,2035.65,7.84,42400.0,NaN
20357,2035.75,8.17,46600.0,NaN
20358,2035.85,8.11,49400.0,NaN
20359,2035.95,8.03,43700.0,NaN
20360,2036.05,8.05,45300.0,NaN
20361,2036.15,7.97,47500.0,NaN
20362,2036.25,8.01,46000.0,NaN
20363,2036.35,8.23,51100.0,NaN
20364,2036.45,8.43,45800.0,NaN
20365,2036.55,8.3,43300.0,NaN
20366,2036.65,8.07,45200.0,NaN
20367,2036.75,7.69,48200.0,NaN
20368,2036.85,8.12,45100.0,NaN
20369,2036.95,8.3,45900.0,NaN
20370,2037.05,8.18,47600.0,NaN
20371,2037.15,8.04,48700.0,NaN
20372,2037.25,7.84,47900.0,NaN
20373,2037.35,8.18,49800.0,NaN
20374,2037.45,8.19,45600.0,NaN
20375,2037.55,7.87,47400.0,NaN
20376,2037.65,8.18,45400.0,NaN
20377,2037.75,8.51,46400.0,NaN
20378,2037.85,8.2,44000.0,NaN
20379,2037.945,8.21,50100.0,NaN
20380,2038.05,8.44,44500.0,NaN
20381,2038.15,8.18,49500.0,NaN
20382,2038.25,8.04,46000.0,NaN
20383,2038.35,8.14,50200.0,NaN
20384,2038.45,7.86,47100.0,NaN
20385,2038.55,8.17,46100.0,NaN
20386,2038.65,8.0,44500.0,NaN
20387,2038.75,8.14,48700.0,NaN
20388,2038.85,8.12,48900.0,NaN
20389,2038.95,7.88,46100.0,NaN
20390,2039.05,8.02,46400.0,NaN
20391,2039.15,8.3,47800.0,NaN
20392,2039.234,8.18,47300.0,NaN
20393,2039.35,8.03,48800.0,NaN
20394,2039.45,8.13,43400.0,NaN
20395,2039.55,8.17,47000.0,NaN
20396,2039.65,8.13,47500.0,NaN
20397,2039.75,8.08,44800.0,NaN
20398,2039.85,8.24,45100.0,NaN
20399,2039.95,8.2,46600.0,NaN
20400,2040.05,8.26,49400.0,NaN
20401,2040.15,8.06,46500.0,NaN
20402,2040.25,8.27,45900.0,NaN
20403,2040.35,7.81,44900.0,NaN
20404,2040.45,7.86,45200.0,NaN
20405,2040.55,8.1,49200.0,NaN
20406,2040.65,8.18,45500.0,NaN
20407,2040.75,8.32,46600.0,NaN
20408,2040.85,7.92,44900.0,NaN
20409,2040.95,8.25,42400.0,NaN
20410,2041.05,8.03,45700.0,NaN
20411,2041.15,8.05,46100.0,NaN
20412,2041.25,8.25,49900.0,NaN
20413,2041.35,8.19,46200.0,NaN
20414,2041.45,8.08,44400.0,NaN
20415,2041.55,7.94,45000.0,NaN
20416,2041.65,8.17,47200.0,NaN
20417,2041.75,8.1,47700.0,NaN
20418,2041.85,8.34,47100.0,NaN
20419,2041.95,8.2,42500.0,NaN
20420,2042.05,8.15,46200.0,NaN
20421,2042.15,8.08,46100.0,NaN
20422,2042.25,8.07,48100.0,NaN
20423,2042.35,8.08,44500.0,NaN
20424,2042.45,8.21,46000.0,NaN
20425,2042.488,8.21,46700.0,NaN
20426,2042.65,8.11,48000.0,NaN
20427,2042.75,8.11,45700.0,NaN
20428,2042.85,8.08,46200.0,NaN
20429,2042.95,8.22,47400.0,NaN
20430,2043.05,8.28,50800.0,NaN
20431,2043.15,8.29,47500.0,NaN
20432,2043.25,8.3,48900.0,NaN
20433,2043.35,8.15,43400.0,NaN
20434,2043.45,8.06,46400.0,NaN
20435,2043.55,8.13,45500.0,NaN
20436,2043.624,7.99,46500.0,NaN
20437,2043.75,8.02,46200.0,NaN
20438,2043.85,8.09,46500.0,NaN
20439,2043.95,8.28,46700.0,NaN
20440,2044.05,8.07,43200.0,NaN
20441,2044.151,8.2,49400.0,NaN
20442,2044.251,8.22,46600.0,NaN
20443,2044.351,8.06,51100.0,NaN
20444,2044.451,8.29,47900.0,NaN
20445,2044.551,8.11,48400.0,NaN
20446,2044.651,8.11,50700.0,NaN
20447,2044.751,8.01,43400.0,NaN
20448,2044.851,8.22,47000.0,NaN
20449,2044.951,8.19,49700.0,NaN
20450,2045.051,8.12,44000.0,NaN
20451,2045.151,8.08,44500.0,NaN
20452,2045.251,8.26,52500.0,NaN
20453,2045.351,8.17,49000.0,NaN
20454,2045.45,8.24,47300.0,NaN
20455,2045.55,8.12,48400.0,NaN
20456,2045.65,8.26,49200.0,NaN
20457,2045.75,8.1,46700.0,NaN
20458,2045.85,8.15,44500.0,NaN
20459,2045.95,8.11,48300.0,NaN
20460,2046.05,8.03,47400.0,NaN
20461,2046.15,8.19,46000.0,NaN
20462,2046.25,8.07,46300.0,NaN
20463,2046.35,8.01,46000.0,NaN
20464,2046.45,8.03,47000.0,NaN
20465,2046.55,8.15,46500.0,NaN
20466,2046.65,8.04,43700.0,NaN
20467,2046.75,7.88,47500.0,NaN
20468,2046.85,8.19,46400.0,NaN
20469,2046.95,8.33,47900.0,NaN
20470,2047.05,8.11,45600.0,NaN
20471,2047.15,8.11,48000.0,NaN
20472,2047.25,8.21,50100.0,NaN
20473,2047.313,7.95,48600.0,NaN
20474,2047.45,8.36,49300.0,NaN
20475,2047.55,8.05,44600.0,NaN
20476,2047.65,8.15,48700.0,NaN
20477,2047.75,8.27,47300.0,NaN
20478,2047.85,8.25,48300.0,NaN
20479,2047.95,7.99,47600.0,NaN
20480,2048.05,8.11,45000.0,NaN
20481,2048.15,7.91,47100.0,NaN
20482,2048.25,7.99,46300.0,NaN
20483,2048.35,8.2,46200.0,NaN
20484,2048.45,8.22,44100.0,NaN
20485,2048.55,8.27,45400.0,NaN
20486,2048.65,8.32,46600.0,NaN
20487,2048.75,7.92,44900.0,NaN
20488,2048.85,8.56,45900.0,NaN
20489,2048.95,8.23,48400.0,NaN
20490,2049.05,8.01,44800.0,NaN
20491,2049.117,8.15,47700.0,NaN
20492,2049.25,7.96,47000.0,NaN
20493,2049.35,8.15,48300.0,NaN
20494,2049.45,8.14,47400.0,NaN
20495,2049.55,8.04,51100.0,NaN
20496,2049.65,8.13,45800.0,NaN
20497,2049.75,8.19,46300.0,NaN
20498,2049.85,7.86,45700.0,NaN
20499,2049.95,8.18,46300.0,NaN
20500,2050.05,8.06,43600.0,NaN
20501,2050.15,8.14,47900.0,NaN
20502,2050.25,8.12,46300.0,NaN
20503,2050.35,8.0,47700.0,NaN
20504,2050.45,8.02,45600.0,NaN
20505,2050.55,7.99,47300.0,NaN
20506,2050.65,7.94,45600.0,NaN
20507,2050.75,8.33,45600.0,NaN
20508,2050.845,8.23,50000.0,NaN
20509,2050.95,8.57,48400.0,NaN
20510,2051.05,8.11,47600.0,NaN
20511,2051.15,8.24,47000.0,NaN
20512,2051.25,7.97,46100.0,NaN
20513,2051.35,8.18,45400.0,NaN
20514,2051.45,8.02,45500.0,NaN
20515,2051.55,8.01,47200.0,NaN
20516,2051.65,8.25,49100.0,NaN
20517,2051.75,8.06,49700.0,NaN
20518,2051.85,7.79,42200.0,NaN
20519,2051.95,8.2,45000.0,NaN
20520,2052.05,8.26,49400.0,NaN
20521,2052.15,8.17,49100.0,NaN
20522,2052.25,8.36,50900.0,NaN
20523,2052.35,7.97,44900.0,NaN
20524,2052.45,8.06,42700.0,NaN
20525,2052.55,8.12,45300.0,NaN
20526,2052.65,8.0,45100.0,NaN
20527,2052.75,8.43,45200.0,NaN
20528,2052.85,8.27,43800.0,NaN
20529,2052.95,8.05,44300.0,NaN
20530,2053.05,8.18,50400.0,NaN
20531,2053.15,8.13,44100.0,NaN
20532,2053.25,8.24,46000.0,NaN
20533,2053.35,8.02,46800.0,NaN
20534,2053.45,8.31,47800.0,NaN
20535,2053.55,8.12,44200.0,NaN
20536,2053.65,8.01,46400.0,NaN
20537,2053.75,8.07,45900.0,NaN
20538,2053.85,8.17,44400.0,NaN
20539,2053.95,7.96,45300.0,NaN
20540,2054.05,8.03,44100.0,NaN
20541,2054.15,8.24,45600.0,NaN
20542,2054.25,8.05,48600.0,NaN
20543,2054.35,8.09,45100.0,NaN
20544,2054.45,8.17,46900.0,NaN
20545,2054.55,8.19,47400.0,NaN
20546,2054.65,8.26,44800.0,NaN
20547,2054.75,8.33,44300.0,NaN
20548,2054.85,8.36,50000.0,NaN
20549,2054.95,7.87,45800.0,NaN
20550,2055.05,7.94,45300.0,NaN
20551,2055.15,8.08,45400.0,NaN
20552,2055.25,8.39,49000.0,NaN
20553,2055.35,8.05,47100.0,NaN
20554,2055.45,7.93,47100.0,NaN
20555,2055.55,8.07,46500.0,NaN
20556,2055.65,8.13,39800.0,NaN
20557,2055.75,7.99,46800.0,NaN
20558,2055.85,8.24,48900.0,NaN
20559,2055.95,8.26,46900.0,NaN
20560,2056.05,8.19,43100.0,NaN
20561,2056.15,8.25,46600.0,NaN
20562,2056.25,8.28,46900.0,NaN
20563,2056.35,8.3,45800.0,NaN
20564,2056.45,7.97,41700.0,NaN
20565,2056.55,7.78,48100.0,NaN
20566,2056.65,8.22,46500.0,NaN
20567,2056.75,8.24,50400.0,NaN
20568,2056.85,8.22,44000.0,NaN
20569,2056.95,8.3,48700.0,NaN
20570,2057.05,8.22,50100.0,NaN
20571,2057.15,8.34,48600.0,NaN
20572,2057.25,7.98,47400.0,NaN
20573,2057.35,8.03,45600.0,NaN
20574,2057.45,8.03,43000.0,NaN
20575,2057.55,7.9,43900.0,NaN
20576,2057.649,8.27,43400.0,NaN
20577,2057.749,8.18,46900.0,NaN
20578,2057.849,8.21,43900.0,NaN
20579,2057.949,8.14,46400.0,NaN
20580,2058.049,8.08,48300.0,NaN
20581,2058.149,8.25,42100.0,NaN
20582,2058.249,8.19,46400.0,NaN
20583,2058.349,8.43,48200.0,NaN
20584,2058.449,8.04,44600.0,NaN
20585,2058.549,8.05,44800.0,NaN
20586,2058.649,8.11,44200.0,NaN
20587,2058.75,8.19,44800.0,NaN
20588,2058.85,8.61,48400.0,NaN
20589,2058.95,8.28,47600.0,NaN
20590,2059.05,8.01,48300.0,NaN
20591,2059.15,8.17,48300.0,NaN
20592,2059.25,7.89,44100.0,NaN
20593,2059.35,7.97,47700.0,NaN
20594,2059.45,8.04,46100.0,NaN
20595,2059.55,7.91,40900.0,NaN
20596,2059.65,8.15,44700.0,NaN
20597,2059.75,8.54,46000.0,NaN
20598,2059.85,8.03,44400.0,NaN
20599,2059.95,8.35,48600.0,NaN
20600,2060.05,8.2,44100.0,NaN
20601,2060.15,8.2,46900.0,NaN
20602,2060.25,8.23,45500.0,NaN
20603,2060.35,8.0,44800.0,NaN
20604,2060.45,8.12,47800.0,NaN
20605,2060.55,8.02,46100.0,NaN
20606,2060.65,8.07,47800.0,NaN
20607,2060.75,8.01,45400.0,NaN
20608,2060.85,8.25,47200.0,NaN
20609,2060.95,7.92,47500.0,NaN
20610,2061.05,8.23,47400.0,NaN
20611,2061.137,8.3,46300.0,NaN
20612,2061.25,8.02,43200.0,NaN
20613,2061.35,8.55,44500.0,NaN
20614,2061.407,8.02,50600.0,NaN
20615,2061.55,8.25,45200.0,NaN
20616,2061.65,8.29,46500.0,NaN
20617,2061.75,8.36,46600.0,NaN
20618,2061.85,8.42,49300.0,NaN
20619,2061.95,7.96,46800.0,NaN
20620,2062.05,8.01,44800.0,NaN
20621,2062.15,8.01,47500.0,NaN
20622,2062.25,8.02,47600.0,NaN
20623,2062.35,8.37,47300.0,NaN
20624,2062.45,8.26,45100.0,NaN
20625,2062.55,8.21,45500.0,NaN
20626,2062.65,8.23,45800.0,NaN
20627,2062.75,8.23,46000.0,NaN
20628,2062.85,8.33,48400.0,NaN
20629,2062.95,8.14,44000.0,NaN
20630,2063.05,8.23,52100.0,NaN
20631,2063.15,7.8,44300.0,NaN
20632,2063.25,8.15,47700.0,NaN
20633,2063.35,8.09,46600.0,NaN
20634,2063.45,8.2,43600.0,NaN
20635,2063.55,8.36,49000.0,NaN
20636,2063.65,7.96,49000.0,NaN
20637,2063.75,8.02,43500.0,NaN
20638,2063.85,7.94,48100.0,NaN
20639,2063.903,8.44,49300.0,NaN
20640,2064.05,8.08,46700.0,NaN
20641,2064.15,8.23,50100.0,NaN
20642,2064.25,8.21,45000.0,NaN
20643,2064.35,8.27,43200.0,NaN
20644,2064.45,7.89,41300.0,NaN
20645,2064.55,8.37,47900.0,NaN
20646,2064.65,8.1,46100.0,NaN
20647,2064.75,7.95,44300.0,NaN
20648,2064.85,8.23,48500.0,NaN
20649,2064.95,8.22,43800.0,NaN
20650,2065.05,8.09,44400.0,NaN
20651,2065.15,8.25,43500.0,NaN
20652,2065.25,8.29,44800.0,NaN
20653,2065.35,8.06,46000.0,NaN
20654,2065.45,7.94,44200.0,NaN
20655,2065.55,7.97,45800.0,NaN
20656,2065.65,8.03,45900.0,NaN
20657,2065.75,7.72,42600.0,NaN
20658,2065.85,8.16,49700.0,NaN
20659,2065.95,8.25,47600.0,NaN
20660,2066.05,8.31,43600.0,NaN
20661,2066.15,8.31,46300.0,NaN
20662,2066.25,8.12,46700.0,NaN
20663,2066.35,7.99,47200.0,NaN
20664,2066.45,8.29,45100.0,NaN
20665,2066.55,8.05,47600.0,NaN
20666,2066.65,8.21,47200.0,NaN
20667,2066.75,7.96,45900.0,NaN
20668,2066.85,8.32,47000.0,NaN
20669,2066.95,8.37,47600.0,NaN
20670,2067.05,8.18,45300.0,NaN
20671,2067.15,7.99,44700.0,NaN
20672,2067.25,7.96,44600.0,NaN
20673,2067.35,8.09,45500.0,NaN
20674,2067.45,7.96,46900.0,NaN
20675,2067.55,8.06,46600.0,NaN
20676,2067.65,8.13,46700.0,NaN
20677,2067.75,8.0,45100.0,NaN
20678,2067.85,7.98,43700.0,NaN
20679,2067.95,8.15,45300.0,NaN
20680,2068.05,8.18,47700.0,NaN
20681,2068.15,8.07,47100.0,NaN
20682,2068.25,8.26,43900.0,NaN
20683,2068.35,7.96,44800.0,NaN
20684,2068.45,8.16,47400.0,NaN
20685,2068.55,8.06,45200.0,NaN
20686,2068.65,8.24,44000.0,NaN
20687,2068.75,8.2,44100.0,NaN
20688,2068.85,8.36,47300.0,NaN
20689,2068.95,8.21,46800.0,NaN
20690,2069.05,8.02,42900.0,NaN
20691,2069.15,8.16,48000.0,NaN
20692,2069.25,8.19,47700.0,NaN
20693,2069.29,8.05,43300.0,NaN
20694,2069.45,7.93,43000.0,NaN
20695,2069.55,8.02,43400.0,NaN
20696,2069.65,8.22,44300.0,NaN
20697,2069.75,8.02,45800.0,NaN
20698,2069.849,8.29,45700.0,NaN
20699,2069.949,8.12,45900.0,NaN
20700,2070.049,8.14,46500.0,NaN
20701,2070.149,8.26,45500.0,NaN
20702,2070.249,8.0,46300.0,NaN
20703,2070.349,8.0,44500.0,NaN
20704,2070.449,8.22,47000.0,NaN
20705,2070.549,8.25,47900.0,NaN
20706,2070.649,8.16,47700.0,NaN
20707,2070.749,8.31,48100.0,NaN
20708,2070.849,8.34,49700.0,NaN
20709,2070.949,7.79,45000.0,NaN
20710,2071.049,7.97,45200.0,NaN
20711,2071.149,8.21,45900.0,NaN
20712,2071.249,8.3,46000.0,NaN
20713,2071.349,7.9,44800.0,NaN
20714,2071.449,8.03,45800.0,NaN
20715,2071.549,8.28,46600.0,NaN
20716,2071.649,8.01,46600.0,NaN
20717,2071.749,8.33,50300.0,NaN
20718,2071.849,8.06,44800.0,NaN
20719,2071.949,8.29,45700.0,NaN
20720,2072.049,8.12,47000.0,NaN
20721,2072.149,7.98,43900.0,NaN
20722,2072.249,8.06,45700.0,NaN
20723,2072.349,8.12,45500.0,NaN
20724,2072.449,8.0,43900.0,NaN
20725,2072.549,8.17,43500.0,NaN
20726,2072.649,8.14,47800.0,NaN
20727,2072.749,7.92,43600.0,NaN
20728,2072.849,8.35,46100.0,NaN
20729,2072.949,7.99,44600.0,NaN
